Card Number,NAME,SSN,Customer Address,Transaction Method,Card Entry Method,Merchant,Transaction Date,Amount Completed,Balance available,Settlement Date,Terminal Location,Institution Name,Acquiring Institution Name,IsFraud
9100116092,Sadie Alexandru,100016093,PO BOX 2200,BIN 43854304,SWIPED MACHINE READ,Target,1-Nov,7,600,3-Nov,,M&T Bank,Capital One,0
9100116092,Marnie Alexenburg,100016093,PO BOX 773,BIN 602918,Unknown or terminal not used,BJS,3-Nov,317,840,4-Nov,,Northern Trust,HSBC,1
9100116092,Kristian Alfonso,100016093,1505 COUNTY RD 245,BIN 587482,Manual key entry,MBTA,11-Nov,5,40200,12-Nov,,Union Bank,TD Bank,0
9100116092,Brittney Alger,100016093,PO BOX 6388,BIN 416025,Mag stripe read ? CVV checking not possible,Amazon.com,13-Nov,317,40320,16-Nov,,KeyCorp,State Street,0
9100116092,Khalilah Ali,100016093,PO BOX 7111,BIN 491493,Barcode read,Uber,15-Nov,75,38040,16-Nov,,MSN Banknorth,BB&T,0
9100116092,Tatyana Ali,100016093,5127 FRYING PAN RD,BIN 504733,Unknown,Draftkings,2-Nov,216,40200,4-Nov,,JPMorgan Chase,SunTrust Bank,0
9100116092,Veronica Porché Ali,100016093,119 W PARK ST,BIN 50473314,MANUAL ENTRY,Nightlife,4-Nov,75,600,5-Nov,,Bank of America,Charles Schwab,0
9100116092,Mary Alice,100016093,PO BOX 3528,BIN 438545,SWIPED MACHINE READ,Target,6-Nov,75,840,7-Nov,,Wells Fargo,American Express,0
9100116092,Ana Alicia,100016093,714 E 5TH ST,BIN 460606,MANUAL ENTRY,BJS,8-Nov,5,600,11-Nov,,Citigroup,Ally Financial,1
9100116092,Bianca Allaine,100016093,PO BOX 1808,BIN 449740,SWIPED MACHINE READ,Shell,10-Nov,7,840,11-Nov,,Goldman Sachs,RBC Bank,0
9100116092,Ava Allan,100016093,PO BOX 1871,BIN 427027,Unknown or terminal not used,Flowers.com,12-Nov,335,40200,14-Nov,,Morgan Stanley,JPMorgan Chase,1
9100116092,Maud Allan,100016093,744 ROUTE GOURDON,BIN 579446,Manual key entry,Walmart,14-Nov,5,40320,15-Nov,,U.S. Bancorp,Bank of America,0
9100116092,Louise Allbritton,100016093,1559 SHADOW RUN COURT #D301,BIN 579226,Mag stripe read ? CVV checking not possible,Target,16-Nov,7,38040,17-Nov,,Bank of New York Mellon,Wells Fargo,0
9100116092,Gia Allemand,100016093,656 1/2 MAIN AVE,BIN 440153,Barcode read,BJS,7-Nov,317,600,10-Nov,,PNC Bank,Citigroup,1
9100116092,Aleisha Allen,100016093,PO BOX 6067,BIN 467386,Unknown,Shell,9-Nov,5,840,10-Nov,,Capital One,Goldman Sachs,0
9100116092,Amy Allen,100016093,32854 S ELK DR,BIN 534950,MANUAL ENTRY,BP,11-Nov,7,40200,13-Nov,,HSBC,Morgan Stanley,0
9100116092,Barbara Jo Allen,100016093,PO BOX 1770,BIN 559009,SWIPED MACHINE READ,Target,2-Nov,335,40320,3-Nov,,TD Bank,U.S. Bancorp,0
9100116092,Billie Allen,100016093,PO BOX 6993,BIN 546081,MANUAL ENTRY,BJS,4-Nov,5,38040,5-Nov,,State Street,Citizens Bank,1
9100116092,Christa B. Allen,100016093,PO BOX 1151,BIN 5460818,SWIPED MACHINE READ,MBTA,6-Nov,317,600,9-Nov,,BB&T,USAA,1
9100116092,Crystal Allen,100016093,2505 CISAR CT UNIT C1,BIN 579440,Unknown or terminal not used,Amazon.com,8-Nov,75,840,9-Nov,,SunTrust Bank,Fifth Third Bank,0
9100116092,Debbie Allen,100016093,PO BOX 6188,BIN 477499,Manual key entry,Uber,5-Nov,216,40200,7-Nov,,Charles Schwab,BMO Harris Bank,0
9100116092,Dorothy Allen,100016093,230 MESA GRANDE DR,BIN 477470,Mag stripe read ? CVV checking not possible,Draftkings,7-Nov,75,38040,8-Nov,,American Express,Santander Bank,0
9100116092,Elizabeth Allen (actress),100016093,255 SHOOTER LN,BIN 477442,Barcode read,Nightlife,9-Nov,75,600,10-Nov,,Ally Financial,Regions Bank,0
9100116092,Gracie Allen,100016093,383 STAGECOACH LN,BIN 47744201,Unknown,Target,1-Nov,5,840,4-Nov,,RBC Bank,M&T Bank,0
9100116092,India Allen,100016093,7406 COUNTY ROAD 312,BIN 47744202,MANUAL ENTRY,BJS,3-Nov,7,40200,4-Nov,,Citizens Bank,Northern Trust,1
9100116092,Jo Harvey Allen,100016093,144 COMMONWEALTH AVE #C35,BIN 47744203,SWIPED MACHINE READ,Shell,11-Nov,335,38040,13-Nov,,USAA,Union Bank,0
9100116092,Joan Allen,100016093,2281 LONDON WAY,BIN 501188,MANUAL ENTRY,Flowers.com,13-Nov,5,600,14-Nov,,Fifth Third Bank,KeyCorp,1
9100116092,Jonelle Allen,100016093,1729 HOWARD AVE UNIT B,BIN 451808,SWIPED MACHINE READ,Walmart,15-Nov,7,840,16-Nov,,BMO Harris Bank,MSN Banknorth,0
9100116092,Judith Allen,100016093,1805 W 2ND ST TRLR 6,BIN 451674,Unknown or terminal not used,Target,2-Nov,317,40200,5-Nov,,Santander Bank,Bank of New York Mellon,0
9100116092,Karen Allen,100016093,140 JUNIPER TRL,BIN 438518,Manual key entry,BJS,4-Nov,5,38040,5-Nov,,Regions Bank,PNC Bank,1
9100116092,Krista Allen,100016093,PO BOX 1417,BIN 566678,Mag stripe read ? CVV checking not possible,Shell,6-Nov,7,40320,8-Nov,,M&T Bank,Capital One,0
9100116092,Laura Allen,100016093,PO BOX 774261,BIN 568266,Barcode read,BP,8-Nov,335,600,9-Nov,,Northern Trust,HSBC,0
9100116092,Maude Allen,100016093,PO BOX 5655,BIN 477889,Unknown,Target,10-Nov,5,840,11-Nov,,Union Bank,TD Bank,0
9100116092,Nancy Allen (actress),100016093,324 BIG PINON DR,BIN 485594,MANUAL ENTRY,BJS,12-Nov,7,40200,15-Nov,,KeyCorp,State Street,1
9100116092,Phyllis Allen,100016093,PO BOX 338,BIN 429244,SWIPED MACHINE READ,MBTA,14-Nov,317,38040,15-Nov,,MSN Banknorth,BB&T,0
9100116092,Rae Allen,100016093,16034 6250 RD,BIN 425792,MANUAL ENTRY,Amazon.com,16-Nov,317,40320,18-Nov,,JPMorgan Chase,SunTrust Bank,0
9100116092,Sandy Allen,100016093,632 HUNTER CREEK DR,BIN 429277,SWIPED MACHINE READ,Uber,7-Nov,75,600,8-Nov,,Bank of America,Charles Schwab,0
9100116092,Sasha Allen,100016093,445 N 8TH ST,BIN 441976,Unknown or terminal not used,Draftkings,9-Nov,216,840,10-Nov,,Wells Fargo,American Express,0
9100116092,Sheila Matthews Allen,100016093,3152 SKYLARK CT,BIN 477416,Manual key entry,Nightlife,11-Nov,75,40200,14-Nov,,Citigroup,Ally Financial,0
9100116092,Sian Barbara Allen,100016093,606 SLOAN ST,BIN 501228,Mag stripe read ? CVV checking not possible,Target,2-Nov,75,38040,3-Nov,,Goldman Sachs,RBC Bank,0
9100116092,Tessa Allen,100016093,PO BOX 509,BIN 493055,Barcode read,BJS,4-Nov,5,40320,6-Nov,,Morgan Stanley,JPMorgan Chase,1
9100116092,Kirstie Alley,100016093,610 25 1/2 RD UNIT 5,BIN 434837,Unknown,Shell,6-Nov,7,40200,7-Nov,,U.S. Bancorp,Bank of America,0
9100116092,Sara Allgood,100016093,2329 INTERSTATE AVE,BIN 431471,MANUAL ENTRY,Flowers.com,8-Nov,335,600,9-Nov,,Bank of New York Mellon,Wells Fargo,1
9100116092,Monica Allison,100016093,36910 GRANDVIEW MESA RD,BIN 501294,SWIPED MACHINE READ,Walmart,5-Nov,5,840,8-Nov,,PNC Bank,Citigroup,0
9100116092,Elvia Allman,100016093,1804 MAIN ST APT C4,BIN 485579,MANUAL ENTRY,Target,7-Nov,7,38040,8-Nov,,Capital One,Goldman Sachs,0
9100116092,Jamie Anne Allman,100016093,1976 W 3RD AVE UNIT A,BIN 585240,SWIPED MACHINE READ,BJS,9-Nov,317,40200,11-Nov,,HSBC,Morgan Stanley,1
9100116092,Astrid Allwyn,100016093,PO BOX 8430,BIN 475452,Unknown or terminal not used,Shell,1-Nov,5,600,2-Nov,,TD Bank,U.S. Bancorp,0
9100116092,June Allyson,100016093,PO BOX 9652,BIN 501301,Manual key entry,BP,3-Nov,7,840,4-Nov,,State Street,Citizens Bank,0
9100116092,Daniella Alonso,100016093,649 FOX CT,BIN 422370,Mag stripe read ? CVV checking not possible,Target,11-Nov,335,38040,14-Nov,,BB&T,USAA,1
9100116092,Corinne Alphen,100016093,PO BOX 2336,BIN 441951,Barcode read,BJS,13-Nov,5,40200,14-Nov,,SunTrust Bank,Fifth Third Bank,1
9100116092,Carol Alt,100016093,PO BOX 2930,BIN 501310,Unknown,MBTA,15-Nov,7,600,17-Nov,,Charles Schwab,BMO Harris Bank,0
9100116092,Summer Altice,100016093,267 MESA ENCANTADA,BIN 477498,MANUAL ENTRY,Amazon.com,2-Nov,317,840,3-Nov,,American Express,Santander Bank,0
9100116092,Angela Alvarado,100016093,PO BOX 4221,BIN 471319,SWIPED MACHINE READ,Uber,4-Nov,5,38040,5-Nov,,Ally Financial,Regions Bank,0
9100116092,Trini Alvarado,100016093,PO BOX 4852,BIN 477500,MANUAL ENTRY,Draftkings,6-Nov,7,40200,9-Nov,,RBC Bank,M&T Bank,0
9100116092,Monique Alvarez,100016093,619 CHEYENNE AVE,BIN 418523,SWIPED MACHINE READ,Nightlife,8-Nov,317,15960,9-Nov,,Citizens Bank,Northern Trust,0
9100116092,Betty Amann,100016093,2944 N VIEW DR,BIN 587771,Unknown or terminal not used,Target,10-Nov,75,600,12-Nov,,USAA,Union Bank,0
9100116092,Erika Amato,100016093,2541 BRENNA WAY,BIN 464335,Manual key entry,BJS,12-Nov,216,840,13-Nov,,Fifth Third Bank,KeyCorp,1
9100116092,Kimberly Amato,100016093,621 E 11TH ST,BIN 464352,Mag stripe read ? CVV checking not possible,Shell,14-Nov,75,40200,15-Nov,,BMO Harris Bank,MSN Banknorth,0
9100116092,Lauren Ambrose,100016093,27657 HIGHWAY 6 TRLR 1803,BIN 471304,Barcode read,Flowers.com,16-Nov,75,40320,19-Nov,,Santander Bank,Bank of New York Mellon,1
9100116092,Tangie Ambrose,100016093,PO BOX 5067,BIN 482160,Unknown,Walmart,7-Nov,5,38040,8-Nov,,Regions Bank,PNC Bank,0
9100116092,Cindy Ambuehl,100016093,PO BOX 485,BIN 579502,MANUAL ENTRY,Target,9-Nov,7,600,11-Nov,,M&T Bank,Capital One,0
9100116092,Amerie,100016093,PO BOX 135,BIN 57950211,SWIPED MACHINE READ,BJS,11-Nov,335,840,12-Nov,,Northern Trust,HSBC,1
9100116092,Adrienne Ames,100016093,60 N PAINTED HORSE CIR,BIN 568480,MANUAL ENTRY,Shell,2-Nov,5,40200,3-Nov,,Union Bank,TD Bank,0
9100116092,Ramsay Ames,100016093,332 E 1ST ST,BIN 407922,SWIPED MACHINE READ,BP,4-Nov,7,40320,7-Nov,,KeyCorp,State Street,0
9100116092,Rosemary Ames,100016093,PO BOX 1718,BIN 441975,Unknown or terminal not used,Target,6-Nov,317,38040,7-Nov,,MSN Banknorth,BB&T,0
9100116092,Mädchen Amick,100016093,2647 CHESTNUT DR,BIN 441916,Manual key entry,BJS,8-Nov,5,600,10-Nov,,JPMorgan Chase,SunTrust Bank,1
9100116092,Suzy Amis Cameron,100016093,PO BOX 771347,BIN 586502,Mag stripe read ? CVV checking not possible,MBTA,5-Nov,7,840,6-Nov,,Bank of America,Charles Schwab,0
9100116092,Charlene Amoia,100016093,2145 DEVON ST,BIN 586213,Barcode read,Amazon.com,7-Nov,335,40200,8-Nov,,Wells Fargo,American Express,0
9100116092,Elizabeth Amsden,100016093,289 HOLLY LN,BIN 447693,Unknown,Uber,9-Nov,5,40320,12-Nov,,Citigroup,Ally Financial,0
9100116092,Eva Amurri,100016093,1124 E 3RD AVE,BIN 412753,MANUAL ENTRY,Draftkings,1-Nov,7,38040,2-Nov,,Goldman Sachs,RBC Bank,0
9100116092,Kristina Anapau,100016093,716 BURNING MOUNTAIN AVE,BIN 485597,SWIPED MACHINE READ,Nightlife,3-Nov,317,600,5-Nov,,Morgan Stanley,JPMorgan Chase,0
9100116092,Maureen Anderman,100016093,47 SPRUCE CT,BIN 404813,MANUAL ENTRY,Target,11-Nov,5,840,12-Nov,,U.S. Bancorp,Bank of America,0
9100116092,Andrea Anders,100016093,2133 MONARCH PT,BIN 449075,SWIPED MACHINE READ,BJS,13-Nov,7,40200,14-Nov,,Bank of New York Mellon,Wells Fargo,1
9100116092,Luana Anders,100016093,PO BOX 29875,BIN 588146,Unknown or terminal not used,Shell,15-Nov,335,40320,18-Nov,,PNC Bank,Citigroup,0
9100116092,Merry Anders,100016093,PO BOX 34414,BIN 577703,Manual key entry,Flowers.com,2-Nov,5,38040,3-Nov,,Capital One,Goldman Sachs,1
9100116092,Bridgette Andersen,100016093,3528 COUNTY ROAD 103,BIN 57770350,Mag stripe read ? CVV checking not possible,Walmart,4-Nov,133,600,6-Nov,,HSBC,Morgan Stanley,0
9100116092,Audrey Marie Anderson,100016093,4384 COUNTY ROAD 331,BIN 57770352,Barcode read,Target,6-Nov,133,840,7-Nov,,TD Bank,U.S. Bancorp,0
9100116092,Barbara Anderson (actress),100016093,26455 TX HWY 77W,BIN 475674,Unknown,BJS,8-Nov,133,40200,9-Nov,,State Street,Citizens Bank,1
9100116092,Camille Anderson,100016093,PO BOX 3760,BIN 500422,MANUAL ENTRY,Shell,10-Nov,133,40320,13-Nov,,BB&T,USAA,1
9100116092,Donna Anderson,100016093,205 14TH ST UNIT 320,BIN 50042250,SWIPED MACHINE READ,BP,12-Nov,133,38040,13-Nov,,SunTrust Bank,Fifth Third Bank,0
9100116092,Dusty Anderson,100016093,PO BOX 3363,BIN 50042252,MANUAL ENTRY,Target,14-Nov,133,600,16-Nov,,Charles Schwab,BMO Harris Bank,0
9100116092,Elaine Anderson Steinbeck,100016093,347 ELM AVE,BIN 510136,SWIPED MACHINE READ,BJS,16-Nov,133,840,17-Nov,,American Express,Santander Bank,1
9100116092,Ella Anderson,100016093,534 MAIN AVE,BIN 510316,Unknown or terminal not used,MBTA,7-Nov,133,40200,8-Nov,,Ally Financial,Regions Bank,0
9100116092,Erika Anderson,100016093,340 PARK AVE,BIN 51031650,Manual key entry,Amazon.com,9-Nov,317,40320,12-Nov,,RBC Bank,M&T Bank,0
9100116092,Eunice Anderson,100016093,PO BOX 3946,BIN 51031652,Mag stripe read ? CVV checking not possible,Uber,11-Nov,75,38040,12-Nov,,Citizens Bank,Northern Trust,0
9100116092,Nicole Gale Anderson,100016093,108 LAKESIDE CT,BIN 528764,Barcode read,Draftkings,2-Nov,216,600,4-Nov,,USAA,Union Bank,0
9100116092,Gillian Anderson,100016093,PO BOX 6962,BIN 52876450,Unknown,Nightlife,4-Nov,75,840,5-Nov,,Fifth Third Bank,KeyCorp,0
9100116092,Jacqueline Anderson,100016093,2509 GLEN VIEW DR,BIN 52876452,MANUAL ENTRY,Target,6-Nov,75,40200,7-Nov,,BMO Harris Bank,MSN Banknorth,0
9100116092,Jo Anderson,100016093,1174 COUNTY ROAD 8B,BIN 525317,SWIPED MACHINE READ,BJS,8-Nov,5,40320,11-Nov,,Santander Bank,Bank of New York Mellon,1
9100116092,Loni Anderson,100016093,693 PONDEROSA DR,BIN 52531752,MANUAL ENTRY,Shell,5-Nov,7,38040,6-Nov,,Regions Bank,PNC Bank,0
9100116092,Beverly Aadland,100016093,21350 LANNING RD,BIN 460658,SWIPED MACHINE READ,Flowers.com,7-Nov,335,40200,9-Nov,,M&T Bank,Capital One,1
9100116092,Mariann Aalda,100016093,1333 PITKIN AVE APT 14,BIN 46065800,Unknown or terminal not used,Walmart,9-Nov,5,600,10-Nov,,Northern Trust,HSBC,0
9100116092,Aaliyah,100016093,5037 COUNTY ROAD 335 #259,BIN 46065829,Manual key entry,Target,1-Nov,7,840,2-Nov,,Union Bank,TD Bank,0
9100116092,Angela Aames,100016093,628 LARIAT LOOP,BIN 484126,Mag stripe read ? CVV checking not possible,BJS,3-Nov,317,600,6-Nov,,KeyCorp,State Street,1
9100116092,Caroline Aaron,100016093,53 BOBCAT LN,BIN 477477,Barcode read,Shell,11-Nov,75,840,12-Nov,,MSN Banknorth,BB&T,0
9100116092,Dorothy Abbott,100016093,PO BOX 49,BIN 567041,Unknown,BP,13-Nov,216,40200,15-Nov,,JPMorgan Chase,SunTrust Bank,0
9100116092,Diahnne Abbott,100016093,553 PRIMAVERA ST,BIN 566987,MANUAL ENTRY,Target,15-Nov,75,40320,16-Nov,,Bank of America,Charles Schwab,0
9100116092,Rose Abdoo,100016093,1723 JUNIPER ST,BIN 409254,SWIPED MACHINE READ,BJS,2-Nov,75,38040,3-Nov,,Wells Fargo,American Express,1
9100116092,Paula Abdul,100016093,256 WREN CT,BIN 416483,MANUAL ENTRY,MBTA,4-Nov,5,600,7-Nov,,Citigroup,Ally Financial,0
9100116092,Rakefet Abergel,100016093,2604 S OAK HURST CT APT 20,BIN 406789,SWIPED MACHINE READ,Amazon.com,6-Nov,7,840,7-Nov,,Goldman Sachs,RBC Bank,0
9100116092,Betty Aberlin,100016093,PO BOX 219,BIN 401621,Unknown or terminal not used,Uber,8-Nov,335,40200,10-Nov,,Morgan Stanley,JPMorgan Chase,0
9100116092,Donzaleigh Abernathy,100016093,253 BLUE SPRUCE DR,BIN 447403,Manual key entry,Draftkings,10-Nov,5,40320,11-Nov,,U.S. Bancorp,Bank of America,0
9100116092,Whitney Able,100016093,21852 MYERS RD,BIN 447405,Mag stripe read ? CVV checking not possible,Nightlife,12-Nov,7,38040,13-Nov,,Bank of New York Mellon,Wells Fargo,0
9100116092,Amy Acker,100016093,20545 TULIP CIR,BIN 447405372,Barcode read,Target,14-Nov,317,600,17-Nov,,PNC Bank,Citigroup,0
9100116092,Jean Acker,100016093,309 SOCIETY DR APT C5,BIN 483371,Unknown,BJS,16-Nov,5,840,17-Nov,,Capital One,Goldman Sachs,1
9100116092,Bettye Ackerman,100016093,PO BOX 1850680,BIN 476158,MANUAL ENTRY,Shell,7-Nov,317,40200,9-Nov,,HSBC,Morgan Stanley,0
9100116092,Leslie Ackerman,100016093,PO BOX 2115977,BIN 476159,SWIPED MACHINE READ,Flowers.com,9-Nov,75,40320,10-Nov,,TD Bank,U.S. Bancorp,1
9100116092,Anabelle Acosta,100016093,4574 I-70 FRONTAGE RD,BIN 504664,MANUAL ENTRY,Walmart,11-Nov,216,38040,12-Nov,,State Street,Citizens Bank,0
9100116092,Acquanetta,100016093,3283 GROVE ST APT 18,BIN 567397,SWIPED MACHINE READ,Target,2-Nov,75,600,5-Nov,,BB&T,USAA,1
9100116092,Ava Acres,100016093,564 RIVER VIEW DR UNIT 707,BIN 56739700,Unknown or terminal not used,BJS,4-Nov,75,840,5-Nov,,SunTrust Bank,Fifth Third Bank,1
9100116092,Isabella Acres,100016093,PO BOX 26133,BIN 587947,Manual key entry,Shell,6-Nov,5,40200,8-Nov,,Charles Schwab,BMO Harris Bank,0
9100116092,Tatum Adair,100016093,PO BOX 29370,BIN 58794700,Mag stripe read ? CVV checking not possible,BP,8-Nov,7,40320,9-Nov,,American Express,Santander Bank,0
9100116092,Kathryn Adams Doty,100016093,901 VITOS WAY,BIN 588328,Barcode read,Target,5-Nov,335,38040,6-Nov,,Ally Financial,Regions Bank,0
9100116092,Amy Adams,100016093,741 35 6/10 RD,BIN 567116,Unknown,BJS,7-Nov,5,600,10-Nov,,RBC Bank,M&T Bank,1
9100116092,Beverly Adams,100016093,1252 SUNSET DR,BIN 567116000,MANUAL ENTRY,MBTA,9-Nov,7,840,10-Nov,,Citizens Bank,Northern Trust,0
9100116092,Brooke Adams (actress),100016093,1435 MANCHESTER DR,BIN 567116057,SWIPED MACHINE READ,Amazon.com,1-Nov,317,40200,3-Nov,,USAA,Union Bank,0
9100116092,Catlin Adams,100016093,163 LITTLE ELK CREEK AVE,BIN 483373,MANUAL ENTRY,Uber,3-Nov,5,40320,4-Nov,,Fifth Third Bank,KeyCorp,0
9100116092,Dorothy Adams,100016093,BETTINA BRUSCH-STRECHER,BIN 447416,SWIPED MACHINE READ,Draftkings,11-Nov,7,38040,12-Nov,,BMO Harris Bank,MSN Banknorth,0
9100116092,Eadie Adams,100016093,PO BOX 4095,BIN 433538,Unknown or terminal not used,Nightlife,13-Nov,335,600,16-Nov,,Santander Bank,Bank of New York Mellon,0
9100116092,Freya Adams,100016093,235 HARRIS ST,BIN 447404,Manual key entry,Target,15-Nov,5,840,16-Nov,,Regions Bank,PNC Bank,0
9100116092,Jane Adams (actress),100016093,1297 BEDROCK CIR,BIN 447401,Mag stripe read ? CVV checking not possible,BJS,2-Nov,317,40200,4-Nov,,M&T Bank,Capital One,1
9100116092,Joey Lauren Adams,100016093,PO BOX 43363,BIN 400813,Barcode read,Shell,4-Nov,75,40320,5-Nov,,Northern Trust,HSBC,0
9100116092,Julie Adams,100016093,PO BOX 48747,BIN 407180,Unknown,Flowers.com,6-Nov,216,38040,7-Nov,,Union Bank,TD Bank,1
9100116092,Lillian Adams,100016093,3726 LONE TREE LN,BIN 414437,MANUAL ENTRY,Walmart,8-Nov,75,600,11-Nov,,KeyCorp,State Street,0
9100116092,Marla Adams,100016093,1468 CONESTOGA CIR,BIN 435663,SWIPED MACHINE READ,Target,10-Nov,75,840,11-Nov,,MSN Banknorth,BB&T,0
9100116092,Mary Kay Adams,100016093,3130 GRAND AVE,BIN 439209,MANUAL ENTRY,BJS,12-Nov,5,40200,14-Nov,,JPMorgan Chase,SunTrust Bank,1
9100116092,Neile Adams,100016093,131 CRAWFORD LN APT 3,BIN 469005,SWIPED MACHINE READ,Shell,14-Nov,7,40320,15-Nov,,Bank of America,Charles Schwab,0
9100116092,Poni Adams,100016093,PO BOX 8202,BIN 558080,Unknown or terminal not used,BP,16-Nov,335,38040,17-Nov,,Wells Fargo,American Express,0
9100116092,Stella Adams,100016093,326 LIGHT HILL RD,BIN 568580,Manual key entry,Target,7-Nov,5,600,10-Nov,,Citigroup,Ally Financial,0
9100116092,Yolanda Adams,100016093,1342 19 RD,BIN 5685801,Mag stripe read ? CVV checking not possible,BJS,9-Nov,7,840,10-Nov,,Goldman Sachs,RBC Bank,1
9100116092,Calpernia Addams,100016093,142 CIMARRON DR,BIN 5685802,Barcode read,MBTA,11-Nov,317,40200,13-Nov,,Morgan Stanley,JPMorgan Chase,0
9100116092,Nancy Addison,100016093,PO BOX 6195,BIN 464864,Unknown,Amazon.com,2-Nov,5,40320,3-Nov,,U.S. Bancorp,Bank of America,0
9100116092,Alexandra Adi,100016093,1636 18 RD,BIN 4648641,MANUAL ENTRY,Uber,4-Nov,7,38040,5-Nov,,Bank of New York Mellon,Wells Fargo,0
9100116092,Celia Adler,100016093,111 SERNANDINA ST,BIN 4648642,SWIPED MACHINE READ,Draftkings,6-Nov,335,600,9-Nov,,PNC Bank,Citigroup,0
9100116092,Joanna P. Adler,100016093,PO BOX 109,BIN 464865,MANUAL ENTRY,Nightlife,8-Nov,5,840,9-Nov,,Capital One,Goldman Sachs,0
9100116092,Sara Adler,100016093,PO BOX 2324,BIN 4648651,SWIPED MACHINE READ,Target,5-Nov,7,40200,7-Nov,,HSBC,Morgan Stanley,0
9100116092,Stella Adler,100016093,PO BOX 1484,BIN 4848641,Unknown or terminal not used,BJS,7-Nov,317,40320,8-Nov,,TD Bank,U.S. Bancorp,1
9100116092,Pamela Adlon,100016093,117 RIVERDOWN DR,BIN 4848642,Manual key entry,Shell,9-Nov,5,38040,10-Nov,,State Street,Citizens Bank,0
9100116092,Iris Adrian,100016093,27657 HIGHWAY 6 TRLR 1704,BIN 484865,Mag stripe read ? CVV checking not possible,Flowers.com,1-Nov,7,40200,4-Nov,,BB&T,USAA,1
9100116092,Uzo Aduba,100016093,PO BOX 3984,BIN 439858,Barcode read,Walmart,3-Nov,335,600,4-Nov,,SunTrust Bank,Fifth Third Bank,0
9100116092,Aarthi Agarwal,100016093,PO BOX 4417,BIN 411333,Unknown,Target,11-Nov,5,840,13-Nov,,Charles Schwab,BMO Harris Bank,0
9100116092,Shohreh Aghdashloo,100016093,549 1ST AVE APT 5H,BIN 41133301,MANUAL ENTRY,BJS,13-Nov,133,600,14-Nov,,American Express,Santander Bank,1
9100116092,Dianna Agron,100016093,179 COUNTY ROAD 135,BIN 489126,SWIPED MACHINE READ,Shell,15-Nov,133,840,16-Nov,,Ally Financial,Regions Bank,0
9100116092,Christina Aguilera,100016093,139 CEDAR RIDGE WAY,BIN 578104,MANUAL ENTRY,BP,2-Nov,133,40200,5-Nov,,RBC Bank,M&T Bank,0
9100116092,Lassie Lou Ahern,100016093,2706 H RD,BIN 493007,SWIPED MACHINE READ,Target,4-Nov,317,40320,5-Nov,,Citizens Bank,Northern Trust,0
9100116092,Peggy Ahern,100016093,34655 HIGHWAY 6,BIN 487418,Unknown or terminal not used,BJS,6-Nov,75,38040,8-Nov,,USAA,Union Bank,1
9100116092,Rita Rani Ahuja,100016093,PO BOX 772477,BIN 425798,Manual key entry,MBTA,8-Nov,216,600,9-Nov,,Fifth Third Bank,KeyCorp,0
9100116092,Mary Ainslee,100016093,668 SO ANNABELLE CT,BIN 463666,Mag stripe read ? CVV checking not possible,Amazon.com,10-Nov,75,840,11-Nov,,BMO Harris Bank,MSN Banknorth,0
9100116092,Helen Ainsworth,100016093,2611 GREENCLIFF DR,BIN 587148,Barcode read,Uber,12-Nov,75,40200,15-Nov,,Santander Bank,Bank of New York Mellon,0
9100116092,Lexi Ainsworth,100016093,34915 PRONGHORN DR,BIN 574895,Unknown,Draftkings,14-Nov,5,40320,15-Nov,,Regions Bank,PNC Bank,0
9100116092,Soumaya Akaaboune,100016093,PO BOX 4084,BIN 4229895135,MANUAL ENTRY,Nightlife,16-Nov,7,38040,18-Nov,,M&T Bank,Capital One,0
9100116092,Karen Akers,100016093,12114 RCR 69,BIN 485584,SWIPED MACHINE READ,Target,7-Nov,335,600,8-Nov,,Northern Trust,HSBC,0
9100116092,Desiree Akhavan,100016093,1150 E 2ND AVE APT 7,BIN 4855849,MANUAL ENTRY,BJS,9-Nov,5,840,10-Nov,,Union Bank,TD Bank,1
9100116092,Shuko Akune,100016093,1439 AIRPORT ROAD,BIN 477458,SWIPED MACHINE READ,Shell,11-Nov,7,40200,14-Nov,,KeyCorp,State Street,0
9100116092,Mackenzie Aladjem,100016093,PO BOX 586,BIN 477412,Unknown or terminal not used,Flowers.com,2-Nov,317,38040,3-Nov,,MSN Banknorth,BB&T,1
9100116092,Lori Alan,100016093,3093 PINYON PL,BIN 4774121,Manual key entry,Walmart,4-Nov,5,600,6-Nov,,JPMorgan Chase,SunTrust Bank,0
9100116092,Morjana Alaoui,100016093,1304 N 21ST ST APT 306,BIN 47741218,Mag stripe read ? CVV checking not possible,Target,6-Nov,7,840,7-Nov,,Bank of America,Charles Schwab,0
9100116092,Jessica Alba,100016093,PO BOX 5690,BIN 524947,Barcode read,BJS,8-Nov,335,40200,9-Nov,,Wells Fargo,American Express,1
9100116092,Maria Alba,100016093,55 W DRY CREEK CT,BIN 553987,Unknown,Shell,5-Nov,5,38040,8-Nov,,Citigroup,Ally Financial,0
9100116092,Mabel Albertson,100016093,PO BOX 2912,BIN 557154,MANUAL ENTRY,BP,7-Nov,7,600,8-Nov,,Goldman Sachs,RBC Bank,0
9100116092,Tessa Albertson,100016093,PO BOX 6463,BIN 566288,SWIPED MACHINE READ,Target,9-Nov,317,840,11-Nov,,Morgan Stanley,JPMorgan Chase,0
9100116092,Lola Albright,100016093,PO BOX 348,BIN 463457,MANUAL ENTRY,BJS,1-Nov,5,40200,2-Nov,,U.S. Bancorp,Bank of America,1
